nationality,positions,mean_wage,mean_value,mean_overall,count
Tunisia,CM,7840.0,3325500.0,66.8,10
Tunisia,RM,7150.0,1275833.3333333333,66.66666666666667,6
Tunisia,LWB,6000.0,1800000.0,68.0,1
Tunisia,LM,5605.555555555556,1502777.7777777778,65.88888888888889,9
Tunisia,LB,4250.0,1050000.0,67.25,4
Tunisia,LW,3000.0,1100000.0,65.66666666666667,3
Turkey,CF,16357.142857142857,2837857.1428571427,68.28571428571429,7
Turkey,CAM,14739.473684210527,3910921.052631579,68.39473684210526,38
Turkey,CM,14692.727272727272,3054090.909090909,67.74545454545455,55
Turkey,RW,14681.25,3783750.0,68.25,16
Turkey,LM,13428.260869565218,2401086.9565217393,67.65217391304348,46
Turkey,RM,11327.083333333334,2265416.6666666665,67.72916666666667,48
Turkey,CDM,10777.777777777777,1681666.6666666667,67.17777777777778,45
Turkey,ST,10487.179487179486,2053589.7435897435,66.97435897435898,39
Turkey,LWB,10000.0,1137500.0,69.25,4
Turkey,LW,9490.0,2185000.0,67.8,10
Turkey,RB,9176.744186046511,1791627.9069767443,66.48837209302326,43
Turkey,CB,9126.666666666666,1884166.6666666667,66.3,60
Turkey,RWB,6857.142857142857,1585714.2857142857,68.42857142857143,7
Turkey,LB,6583.75,1000625.0,65.55,40
Turkey,GK,5919.607843137255,1608431.3725490195,64.90196078431373,51
Uganda,ST,11000.0,1200000.0,67.0,1
Uganda,LB,10000.0,1400000.0,69.0,1
Uganda,RM,10000.0,1400000.0,69.0,1
Uganda,RB,4583.333333333333,958333.3333333334,65.66666666666667,3
Uganda,CB,1875.0,737500.0,64.0,2
Ukraine,CF,68000.0,26500000.0,81.0,1
Ukraine,RW,27800.0,3450000.0,72.5,2
Ukraine,LWB,27000.0,8150000.0,71.0,2
Ukraine,LB,18175.0,6260000.0,72.1,10
Ukraine,CM,15406.25,7892500.0,71.875,8
Ukraine,RM,12580.0,8390000.0,71.8,5
Ukraine,ST,7645.454545454545,3495454.5454545454,69.81818181818181,11
Ukraine,GK,6860.0,2140000.0,68.7,10
Ukraine,LM,6410.0,3060000.0,69.2,5
Ukraine,CAM,5810.0,4180000.0,70.6,10
Ukraine,RB,1262.5,2875000.0,70.0,4
Ukraine,CDM,1142.857142857143,3196428.5714285714,70.28571428571429,7
Ukraine,CB,986.3636363636364,3681818.1818181816,70.72727272727273,11
Ukraine,RWB,500.0,2200000.0,67.0,1
United Arab Emirates,ST,725.0,1275000.0,64.5,2
United Arab Emirates,LM,575.0,845833.3333333334,63.166666666666664,6
United Arab Emirates,RB,566.6666666666666,976666.6666666666,65.0,3
United Arab Emirates,RM,566.6666666666666,825000.0,65.33333333333333,3
United Arab Emirates,GK,516.6666666666666,466666.6666666667,63.333333333333336,3
United Arab Emirates,CAM,500.0,512500.0,60.5,2
United Arab Emirates,CB,500.0,1207500.0,64.0,4
United Arab Emirates,CDM,500.0,1737500.0,67.0,2
United Arab Emirates,CM,500.0,525000.0,58.0,1
United Arab Emirates,LB,500.0,562500.0,61.5,2
United Kingdom of Great Britain and Northern Ireland,LW,17188.0,4888300.0,65.56,100
United Kingdom of Great Britain and Northern Ireland,LM,13570.07874015748,4595275.590551181,65.10236220472441,127
United Kingdom of Great Britain and Northern Ireland,CF,13250.0,2587500.0,65.75,4
United Kingdom of Great Britain and Northern Ireland,RW,13147.222222222223,3561777.777777778,65.21111111111111,90
United Kingdom of Great Britain and Northern Ireland,CAM,12916.369047619048,3570297.619047619,65.04761904761905,168
United Kingdom of Great Britain and Northern Ireland,RB,12150.27027027027,3155351.3513513515,64.62702702702703,185
United Kingdom of Great Britain and Northern Ireland,RM,11884.154929577464,3676971.8309859154,65.01408450704226,142
United Kingdom of Great Britain and Northern Ireland,LB,11458.064516129032,2513258.064516129,64.93548387096774,155
United Kingdom of Great Britain and Northern Ireland,CB,10700.88383838384,2290113.6363636362,64.67171717171718,396
United Kingdom of Great Britain and Northern Ireland,CDM,9972.127659574468,2069319.1489361702,65.1531914893617,235
United Kingdom of Great Britain and Northern Ireland,CM,9712.84090909091,2201909.090909091,63.877272727272725,440
United Kingdom of Great Britain and Northern Ireland,RWB,8955.93220338983,2174745.7627118644,64.63559322033899,118
United Kingdom of Great Britain and Northern Ireland,ST,8919.300911854103,2229331.3069908815,63.44984802431611,329
United Kingdom of Great Britain and Northern Ireland,LWB,7124.8031496062995,1723740.157480315,64.28346456692914,127
United Kingdom of Great Britain and Northern Ireland,GK,6249.473684210527,1242157.894736842,62.46842105263158,190
United States,RW,11952.5,4251250.0,63.2,20
United States,LW,9618.421052631578,3620263.1578947366,63.26315789473684,19
United States,RWB,8236.666666666666,2426666.6666666665,66.33333333333333,15
United States,LM,8178.9473684210525,3514736.8421052634,64.15789473684211,38
United States,RM,7196.938775510204,2771428.5714285714,64.48979591836735,49
United States,LWB,5400.0,1631818.1818181819,64.45454545454545,11
United States,CB,4616.111111111111,1261388.888888889,63.266666666666666,90
United States,RB,4498.11320754717,1539245.283018868,64.0377358490566,53
United States,CM,4344.871794871795,1782820.5128205128,63.833333333333336,78
United States,CAM,4225.641025641025,2583974.358974359,64.6923076923077,39
United States,CDM,3650.9615384615386,1569807.6923076923,65.07692307692308,52
United States,ST,3606.451612903226,1245564.5161290322,62.32258064516129,62
United States,CF,3290.0,2268500.0,62.9,10
United States,LB,3197.872340425532,997553.1914893617,63.04255319148936,47
United States,GK,3073.076923076923,825307.6923076923,61.90769230769231,65
Uruguay,RW,14846.875,6082812.5,69.4375,16
Uruguay,RWB,13833.333333333334,4187500.0,71.16666666666667,6
Uruguay,RM,12979.72972972973,4304729.72972973,69.37837837837837,37
Uruguay,ST,12659.09090909091,4041818.1818181816,68.85454545454546,55
Uruguay,CM,12117.272727272728,4837000.0,68.32727272727273,55
Uruguay,LWB,10416.666666666666,5516666.666666667,71.16666666666667,6
Uruguay,LB,7629.72972972973,2560270.2702702703,67.91891891891892,37
Uruguay,CB,7357.936507936508,3515158.73015873,67.73015873015873,63
Uruguay,CDM,7335.555555555556,2918333.3333333335,68.13333333333334,45
Uruguay,LM,6273.75,2117250.0,67.7,40
Uruguay,LW,5237.5,4639062.5,68.5,16
Uruguay,CAM,4994.117647058823,3263235.294117647,68.94117647058823,34
Uruguay,RB,4316.666666666667,1251833.3333333333,66.53333333333333,30
Uruguay,GK,3524.0,1410800.0,67.6,25
Uruguay,CF,537.5,993750.0,64.75,4
Uzbekistan,LW,39000.0,4000000.0,73.0,1
Uzbekistan,RW,39000.0,4000000.0,73.0,1
Uzbekistan,ST,39000.0,4000000.0,73.0,1
Uzbekistan,LM,30000.0,3200000.0,73.0,1
Uzbekistan,CB,2000.0,675000.0,64.0,1
Venezuela,CF,14166.666666666666,4020000.0,68.33333333333333,3
Venezuela,CAM,10660.526315789473,2470526.3157894737,66.36842105263158,19
Venezuela,LM,7550.0,2627500.0,66.15,20
Venezuela,RWB,5833.333333333333,2100000.0,67.33333333333333,3
Venezuela,CM,5326.086956521739,1589565.2173913044,64.43478260869566,23
Venezuela,CDM,4607.142857142857,1600357.142857143,64.75,28
Venezuela,ST,2800.0,1462166.6666666667,64.73333333333333,30
Venezuela,RM,2418.75,1815208.3333333333,64.16666666666667,24
Venezuela,GK,1875.0,910937.5,63.875,16
Venezuela,RW,1769.2307692307693,1180769.2307692308,64.46153846153847,13
Venezuela,CB,1242.857142857143,818285.7142857143,62.94285714285714,35
Venezuela,RB,1111.111111111111,878888.8888888889,63.592592592592595,27
Venezuela,LW,600.0,1072500.0,64.4,10
Venezuela,LB,523.8095238095239,600714.2857142857,62.04761904761905,21
Vietnam,GK,2000.0,450000.0,64.0,1
Wales,RM,25753.571428571428,4895714.285714285,67.21428571428571,14
Wales,RW,23200.0,4470000.0,68.26666666666667,15
Wales,LWB,15666.666666666666,2822222.222222222,68.55555555555556,9
Wales,LM,15640.90909090909,3355909.090909091,64.9090909090909,11
Wales,LB,14492.307692307691,2215384.6153846155,67.23076923076923,13
Wales,LW,14000.0,2054166.6666666667,65.33333333333333,6
Wales,CAM,13927.777777777777,2322777.777777778,63.611111111111114,18
Wales,ST,10137.5,1919583.3333333333,65.0,24
Wales,CB,8545.714285714286,1324000.0,63.714285714285715,35
Wales,CM,7665.384615384615,1155000.0,61.717948717948715,39
Wales,GK,7240.625,645937.5,61.9375,16
Wales,CDM,6612.5,941000.0,62.65,20
Wales,RB,6083.333333333333,1246666.6666666667,63.22222222222222,18
Wales,RWB,4653.846153846154,1333846.1538461538,63.38461538461539,13
Zambia,CDM,42000.0,9000000.0,75.0,1
Zambia,ST,29625.0,6783750.0,69.5,4
Zambia,CAM,22000.0,4875000.0,69.0,2
Zambia,CM,22000.0,4875000.0,69.0,2
Zambia,LW,15500.0,2591666.6666666665,68.33333333333333,3
Zambia,CB,8000.0,2700000.0,74.0,1
Zambia,RW,4250.0,1537500.0,66.0,2
Zimbabwe,CDM,18000.0,4100000.0,73.0,1
Zimbabwe,RW,17816.666666666668,3733333.3333333335,71.66666666666667,3
Zimbabwe,CM,15000.0,2700000.0,71.5,2
Zimbabwe,ST,12741.666666666666,2533333.3333333335,69.33333333333333,6
Zimbabwe,CAM,12000.0,1300000.0,70.0,1
Zimbabwe,LWB,9000.0,2600000.0,68.0,1
Zimbabwe,CB,8000.0,2041666.6666666667,68.0,3
Zimbabwe,LB,5500.0,1750000.0,67.5,2
Zimbabwe,RB,2000.0,900000.0,67.0,1
Zimbabwe,CF,950.0,3000000.0,73.0,1
Zimbabwe,LW,500.0,1200000.0,67.0,1
